"id","title","type","sprint_id","module","owner_id","priority","status","estimated_hours","actual_hours","blocker","blocker_date","created_date","description","steps_to_reproduce","test_reproduced","closed_date","in_progress_date","blocked_hours","qa_status","qa_in_progress_date","qa_actual_hours","qa_fixing_in_progress_date","qa_fixing_hours","qa_sprint_id"
SP-187,Analyze training module flow for reuse in current project,Sprint,sprint-1770615073846,Training,21,Medium,Done,0.5,0.47722223,,,"2026-02-19","Analyze the existing training module to understand its flow,
business logic, and reusable components that need to be
adapted for the current project.",,0,"2026-02-23T04:51:57Z",,0.0,Ready to Test,,0.0,,0.0,
SP-190,Verify training module integration in current project,Sprint,sprint-1771825706501,Training,21,Medium,Done,0.5,0.40871528,,,"2026-02-19","Verify the training module functionality after integration
and ensure there are no regressions in the current project.",,0,"2026-02-26T13:28:25Z",,0.0,Ready to Test,,0.0,,0.0,
SP-201,Study about HR department policies for Collection of Evidence,Sprint,sprint-1771310676523,WhizzC,42,Medium,Done,0.2,0.075555556,,,"2026-02-19",Need to study about polices available in HR team for collection of evidence - need to connect with HR team member for inputs and updates,,0,"2026-02-19T10:52:47Z",,0.0,,,0.0,,0.0,
SP-209,Jazzhq Cloud VAPT,Sprint,sprint-1771310676523,Jazzhq,44,Low,Done,0.5,0.119479164,,,"2026-02-19",AWS CLoud Assessment has been initiated,,0,"2026-02-19T12:26:57Z",,0.0,,,0.0,,0.0,
SP-217,TPRM Blog,Sprint,,Marketing Blog,30,Medium,To Do,0.0,0.0,,,"2026-02-20",Need TPRM Blog by march 2nd week,,0,,,0.0,,,0.0,,0.0,
SP-207,SOC 2 and ISO 27001 SA Meeting,Sprint,sprint-1771310676523,Terzo,40,Medium,Done,0.05,0.0,,,"2026-02-19",Meeting with Terzo Divya to discuss on the Evidences for ISO SA and SOC 2 Type 2,,0,"2026-02-19T13:03:20Z",,0.0,,,0.0,,0.0,
SP-171,assessment module design,Sprint,sprint-1770615073846,on-prem-assessment module,23,High,Done,2.0,1.3647223,,,"2026-02-18","The Assessment Module is used to evaluate, measure, and record the performance, compliance level, or risk status of an organization, vendor, process, or system based on predefined criteria. This module helps organizations conduct structured assessments and maintain proper records for analysis and decision-making.",,0,"2026-02-19T13:20:37Z",,0.0,Ready to Test,,0.0,,0.0,
SP-210,KT session SOC2 report genration,Sprint,sprint-1771310676523,Internal,42,Low,Done,0.25,0.0,,,"2026-02-19",Learn how soc2 report will be generated using cloudfront,,0,"2026-02-19T13:26:51Z",,0.0,,,0.0,,0.0,
SP-211,Team huddle GRC,Sprint,sprint-1771310676523,Internal,42,Medium,Done,0.1,0.0,,,"2026-02-20","Team meeting 
discussed today priority tasks
current project status
whizzc & jazzhq",,0,"2026-02-20T05:11:03Z",,0.0,,,0.0,,0.0,
SP-212,Terzo Timesheet,Sprint,sprint-1771310676523,Terzo,40,Medium,Done,0.05,0.025243055,,,"2026-02-20",Create the Monthly Timesheet and Share it with Sumaiya,,0,"2026-02-20T05:20:49Z",,0.0,,,0.0,,0.0,
SP-222,ai auto mapping changes,Sprint,sprint-1770615073846,AI AUTO-MAPPING,25,Medium,Done,1.0,0.00065972,,,"2026-02-20",Unable to extract indian based compliance need to change the algorithm to extract that too,,0,"2026-02-20T08:15:33Z",,0.0,Ready to Test,,0.0,,0.0,
SP-215,Scope statement review,Sprint,sprint-1771310676523,WhizzC,42,Medium,Done,0.1,0.0,,,"2026-02-20","Need to get whizzc scope statement reviewed by Narren
ISMS and PIMS|
Take key notes for feedback",,0,"2026-02-20T06:03:52Z",,0.0,,,0.0,,0.0,
SP-214,"Implement Error Handling, Validation and Alert On-prem settings.",Sprint,sprint-1770615073846,Settings,18,Medium,Done,0.5,1.0304861,,,"2026-02-20","Need to implement Error handling, field level validations and snackbar alert and some design corrections.",,0,"2026-02-23T05:47:32Z",,0.0,Ready to Test,,0.0,,0.0,
SP-216,Uploading Policies for Masoom Group,Sprint,sprint-1771310676523,Masoom Group,39,Medium,Done,0.05,0.1584375,,,"2026-02-20",Uploading Policies for Masoom Group,,0,"2026-02-20T07:03:00Z",,0.0,,,0.0,,0.0,
SP-221,WIZ-629 - Cloud Scanning,Sprint,sprint-1771825706501,Cloud Scanning,22,Medium,Done,0.5,1.5969098,,,"2026-02-20",The Scan header name acronyms is showing in camel case letters have to fix it,,0,"2026-02-23T12:34:44Z",,0.0,Ready to Test,,0.0,,0.0,
SP-218,Mail to biswajit,Sprint,sprint-1771310676523,Starlight,38,High,Done,0.1,0.25413194,,,"2026-02-20",assisting their HR for vendor assessment ,,0,"2026-02-20T08:50:00Z",,0.0,,,0.0,,0.0,
SP-213,Collection of evidence/artefacts from HR and DEV Team,Sprint,sprint-1771310676523,WhizzC,42,Medium,Done,0.4,0.0,,,"2026-02-20","Need to check with remaining evidence with HR dept study DEV artefacts/policies and connect with Dev Team for artefacts and evidence

For asset management also get available evidence",,0,"2026-02-20T08:31:07Z",,0.0,,,0.0,,0.0,
SP-223,build and deploy,Sprint,sprint-1770615073846,AI-Report generation,25,Medium,Done,1.0,0.00017361,,,"2026-02-20",Now need to build and deploy the ai report generation for both internal and external tool,,0,"2026-02-20T08:15:25Z",,0.0,Ready to Test,,0.0,,0.0,
BUG-029,Page navigation in questionarie,Bug,,Questionarie,25,High,Done,0.0,0.0,,,"2026-02-12","1. When user uploads and gets the generated answer suddenly user navigates to check the evidence to the artifact module. When user come back to the questionnaire module, there is no data remains every answer will get removed when we go other modules or pages.","1. upload the questions.
2. generate the answers.
3. redirect to the other module and again come to questionarie module.",0,"2026-02-20",,0.0,Ready to Test,,0.0,,0.0,
BUG-028,AI displays deleted or unapproved artifact evidence in Questionnaire source links,Bug,,Questionarie,25,High,Done,0.0,0.0,,,"2026-02-12","The Questionnaire module retrieves AI-generated answers using approved evidence from the Artifact module. However, when evidence is deleted, modified, or marked as not approved in the Artifact module, the AI continues to display outdated evidence in the source link section of the Questionnaire module.","",0,"2026-02-20",,0.0,Ready to Test,,0.0,,0.0,
BUG-038,Filter state maintain,Bug,,cloud scanning,22,High,Done,0.0,0.0,,,"2026-02-18","1. Select the filter in cloud scanning.
2. And click any checks to view the status, and back again. The user needs to click the filter again.","1. Go to the cloud scanning module.
2. Select the filter in cloud scanning.
3. And click any checks to view the status.
4. Back again, the user needs to click the filter again.",0,"2026-02-20",,0.0,Ready to Test,,0.0,,0.0,
BUG-043,D-link issue,Bug,,Artifact,22,High,Done,0.0,0.0,,,"2026-02-20","1. The file is updated twice in the artifact. 
2. When the user d-links the evidence is not working.","",0,"2026-02-20",,0.0,Ready to Test,,0.0,,0.0,
SP-224,BUG-038 : Filter State Bug,Sprint,sprint-1770615073846,Cloud Scanning,22,Medium,Done,0.35,0.1675,,,"2026-02-20",Filter value should remain still even if we navigate to a particular scan and came back,,0,"2026-02-20T11:24:38Z",,0.0,Ready to Test,,0.0,,0.0,
SP-227,VealthX VAPT Discussion,Sprint,sprint-1771310676523,VealthX,44,Medium,Done,0.1,0.0,,,"2026-02-20",Connected with Client to discuss the open issue & the securiy fixes,,0,"2026-02-20T13:17:47Z",,0.0,,,0.0,,0.0,
SP-220,Testing the bitbucket,Sprint,sprint-1770615073846,Integration,26,High,Done,0.5,0.70815974,,,"2026-02-20",Testing the Bitbucket integration.,,0,"2026-02-23T04:40:24Z",,0.0,Ready to Test,,0.0,,0.0,
SP-229,Phishing Simulation,Sprint,sprint-1771310676523,Terzo,44,High,Done,0.05,0.0,,,"2026-02-20","After getting confirmation with Terzo team, the phishing simulation has been initiated.",,0,"2026-02-20T13:19:32Z",,0.0,,,0.0,,0.0,
SP-149,OAuth method integration issue in the redirect url.,Sprint,sprint-1770615073846,Integration,18,High,Done,0.5,0.94777775,,,"2026-02-18","OAuth redirect URL is mismatched for Bitbucket, Google Workspace, GitLab, and Zoho People in the cloud product.",,0,"2026-02-23T04:56:48Z",,0.0,Ready to Test,,0.0,,0.0,
SP-242,Follow Up Mail's,Sprint,sprint-1771310676523,"Fluid, Bugbuster Labs",41,Medium,Done,0.05,0.0,,,"2026-02-23",Followed up reg availability for both clients and scheduled call for fluid,,0,"2026-02-23T06:43:21Z",,0.0,,,0.0,,0.0,
SP-230,Team huddle GRC,Sprint,sprint-1771310676523,Internal,42,Medium,Done,0.1,0.0,,,"2026-02-23","Discussed today priority tasks
important updates",,0,"2026-02-23T05:38:45Z",,0.0,,,0.0,,0.0,
SP-064,Table diff and its column,Sprint,sprint-1771825706501,TPRM,20,High,In Progress,1.0,0.0,,,"2026-02-05","",,0,,"2026-02-05T10:05:09Z",0.0,,,0.0,,0.0,
SP-241,Sales Panda - iOS Assessment,Sprint,sprint-1771310676523,SalesPanda,45,Medium,Blocked,0.3,0.023399407,Task Overlap - Resolute Corp AWS Cloud Retest,"2026-02-23T06:56:59.601Z","2026-02-23",Sales Panda - iOS Assessment,,0,,,0.0075225284375,,,0.0,,0.0,
SP-234,Testing the Gitlab integration,Sprint,sprint-1771825706501,Integration,26,High,Done,1.0,0.9565625,,,"2026-02-23",Testing the Gitlab integration,,0,"2026-02-24T12:38:07Z",,0.0,Ready to Test,,0.0,,0.0,
task-1768374412204,Application Containerization Kickoff Call,Sprint,sprint-1771825706501,"",20,Medium,Blocked,0.5,10.910933,Gani team said to wait a week till they prepare for the document,"2026-01-29T04:58:55.111Z","2026-01-14","This call had the discussion of all the services we use for deploying WhizzC product.
Told about all the flow and the config we had the services we use.",,0,,,0.0,,,0.0,,0.0,
SP-233,Testing the Gitlab integration,Sprint,sprint-1770615073846,Integration,26,High,To Do,1.0,0.0,,,"2026-02-23",Testing the Gitlab integration,,0,,,0.0,,,0.0,,0.0,
SP-225,on Prem cloud policy functionalities migrations,Sprint,sprint-1771825706501,General,24,High,Done,1.5,1.810139,,,"2026-02-20",Cloud product policy table and API's should be implemented in the On Prem product,,0,"2026-02-24T11:44:26Z",,0.0,Ready to Test,,0.0,,0.0,
SP-238,Testing the on-prim product,Sprint,sprint-1771825706501,Whizzc-2,26,High,To Do,2.0,0.0,,,"2026-02-23",Testing the on-prim product,,0,,,0.0,,,0.0,,0.0,
SP-244,Progress call,Sprint,sprint-1771310676523,Vealthx,41,Medium,Done,0.1,0.0,,,"2026-02-23",Needs to collect the evidence and close the reqirements,,0,"2026-02-23T13:40:31Z",,0.0,,,0.0,,0.0,
SP-246,Whilter AI - Source Code Review,Sprint,sprint-1771310676523,General,45,Low,Blocked,0.0,1.0938318,Task Overlap - Zceppa,"2026-02-24T09:53:55.779Z","2026-02-23",Quartely Cyclic Assessment,,0,,,0.0,,,0.0,,0.0,
SP-240,Resolute Corp - AWS Cloud Retest,Sprint,sprint-1771310676523,Resolute Corp,45,Medium,Done,0.1,0.1521541,,,"2026-02-23",RC AWS Cloud Retest and Call with Client regarding Network & Azure Retest Status,,0,"2026-02-24T13:15:17Z",,1.5415537499999998,,,0.0,,0.0,
SP-236,Testing the Microsoft Azure integration,Sprint,sprint-1771825706501,Integration,26,High,To Do,0.65,0.0,,,"2026-02-23",Testing the Microsoft Azure integration,,0,,,0.0,,,0.0,,0.0,
SP-243,Evidence Upload,Sprint,sprint-1771310676523,Vealthx,41,Medium,Done,0.1,0.29118055,,,"2026-02-23",Shared evidence in Mail and shared folder uploaded in whizzc product also reviewed and approved,,0,"2026-02-23T09:04:52Z",,0.0,,,0.0,,0.0,
SP-231,collection of evidence,Sprint,sprint-1771310676523,WhizzC,42,Medium,Done,0.35,0.0,,,"2026-02-23",need to collect evidence for IT department and upload on whizzc portal,,0,"2026-02-23T06:52:29Z",,0.0,,,0.0,,0.0,
SP-245,artefacts link,Sprint,sprint-1771310676523,Masoom Group,42,Medium,Done,0.35,0.04517361,,,"2026-02-23",upload the policy documents using the links in the Artifacts tab,,0,"2026-02-23T08:23:17Z",,0.0,,,0.0,,0.0,
SP-248,KT session with Chitra MAM,Sprint,sprint-1771310676523,Internal,42,Medium,Done,0.1,0.0,,,"2026-02-23","Attended session with Chitra Mam and noted key takeaway on how to address any projects from now on
made note of new updates",,0,"2026-02-23T09:12:18Z",,0.0,,,0.0,,0.0,
SP-252,Evidence Upload,Sprint,sprint-1771310676523,GSS,41,Medium,Done,0.05,0.10850695,,,"2026-02-23",Uploading submitted evidence into WhizzC product,,0,"2026-02-23T11:37:09Z",,0.0,,,0.0,,0.0,
SP-251,IT evidence collection,Sprint,sprint-1771310676523,WhizzC,42,Medium,Done,0.25,0.07003472,,,"2026-02-23","Connected with DEV team Gladwin for requested artefacts for Information Technology department
received updated docs",,0,"2026-02-23T10:38:25Z",,0.0,,,0.0,,0.0,
SP-250,Chitra Mam,Sprint,sprint-1771310676523,WhizzC,41,Medium,Done,0.05,0.05920139,,,"2026-02-23",Reg the Project discussion,,0,"2026-02-23T10:10:00Z",,0.0,,,0.0,,0.0,
SP-239,Correction and Changes in the On-prem product.,Sprint,sprint-1771825706501,Settings,18,Medium,Done,0.5,0.80222225,,,"2026-02-23",Design and functionality changes in the on prem product.,,0,"2026-02-23T12:40:55Z",,0.0,Ready to Test,,0.0,,0.0,
SP-232,Bitbucket intesting and wrinting down the testcases,Sprint,sprint-1771825706501,Integration,26,High,Done,1.0,0.5245139,,,"2026-02-23",Writing the test cases and testing the bitbucket,,0,"2026-02-24T04:50:00Z",,0.0,Ready to Test,,0.0,,0.0,
SP-188,Design integration approach for training module in current project,Sprint,sprint-1771825706501,Training,21,Medium,Done,1.0,1.0117362,,,"2026-02-19","Define how the training module logic will be integrated into
the current project, including required changes, dependencies,
and flow alignment.",,0,"2026-02-24T04:58:34Z",,0.0,Ready to Test,,0.0,,0.0,
SP-237,Testing the ZOHO people integration,Sprint,sprint-1771825706501,Integration,26,High,To Do,1.0,0.0,,,"2026-02-23",Testing the ZOHO people integration,,0,,,0.0,,,0.0,,0.0,
SP-235,Testing the Google Cloud Platform integration,Sprint,sprint-1771825706501,Integration,26,High,To Do,0.9,0.0,,,"2026-02-23",Testing the Google Cloud Platform integration,,0,,,0.0,,,0.0,,0.0,
SP-249,GDPR KT,Sprint,sprint-1771310676523,WhizzC,41,Medium,Done,0.1,0.3009375,,,"2026-02-23",KT provided to Sangeetha in GDPR policies and Documentation,,0,"2026-02-23T11:37:05Z",,0.0,,,0.0,,0.0,
SP-254,meeting with Jazzhq,Sprint,sprint-1771310676523,Jazz HQ,42,Medium,Done,0.1,0.050555557,,,"2026-02-23",Meeting with Barry/vijay from Jazz Hq to discuss weekly progress and requirements to proceed with next steps of audit,,0,"2026-02-23T12:03:47Z",,0.0,,,0.0,,0.0,
SP-271,creating API functionalities for policy module,Sprint,sprint-1771825706501,Policy,24,High,Done,1.0,1.0919098,,,"2026-02-24",creating a api functionalities and design,,0,"2026-02-25T20:40:58Z",,0.0,Ready to Test,,0.0,,0.0,
SP-253,Progess Call,Sprint,sprint-1771310676523,GSS,41,Medium,Done,0.1,0.06694444,,,"2026-02-23",Connected with SPOC and collected pending evidence,,0,"2026-02-23T12:09:10Z",,0.0,,,0.0,,0.0,
SP-247,Queries in regard to IT artefacts,Sprint,sprint-1771310676523,WhizzC,42,Low,Blocked,0.4,0.0,"Need further verification for few artefacts and understand few policies within IT Department to acquire evidence
will connect with SPOC as per scheduled availability KT needed to proceed further","2026-02-23T12:54:23.697Z","2026-02-23","Session for clarification of doubts in regard to WhizzC product IT dept artefacts/evidence update 
SPOC - aravind",,0,,,0.0,,,0.0,,0.0,
BUG-045,Notification count,Bug,,Notification,22,High,To Do,0.0,0.0,,,"2026-02-24","1. When the user viewed the notification and clicked on ""Clear All,"" after clearing the notification, the count was displayed. After a manual refresh, the count was removed.","1. Go to the notification feature.
2. Click on the clear all.",0,,,0.0,,,0.0,,0.0,
SP-265,BUG-044 : Acknowledgment mailing Bug,Sprint,sprint-1771825706501,Policy,22,High,To Do,0.5,0.0,,,"2026-02-24",Individual policy should be able to send for ack,,0,,,0.0,,,0.0,,0.0,
SP-256,Evidence Validation,Sprint,sprint-1771310676523,GSS,41,Medium,Done,0.05,0.049965277,,,"2026-02-24",Needs to validate the evidence and approve it,,0,"2026-02-24T05:02:07Z",,0.0,,,0.0,,0.0,
SP-259,Daily stand up,Sprint,sprint-1771310676523,WhizzC,42,Medium,Done,0.1,0.0,,,"2026-02-24","Team meeting with Chitra Mam
GRC",,0,"2026-02-24T05:30:23Z",,0.0,,,0.0,,0.0,
SP-257,Daily Standup,Sprint,sprint-1771310676523,WhizzC,41,Medium,Done,0.05,0.082465276,,,"2026-02-24",Connect with Chitra ma'am reg the day priority,,0,"2026-02-24T05:42:12Z",,0.0,,,0.0,,0.0,
SP-267,External Audit Call,Sprint,sprint-1771310676523,Klamp Inc.,41,Medium,Done,0.15,0.19496527,,,"2026-02-24",External Audit Call - SOC2 Type2,,0,"2026-02-24T11:40:10Z",,0.0,,,0.0,,0.0,
SP-270,People page design and functionalities migration,Sprint,sprint-1771825706501,People,18,High,Done,1.0,1.0960417,,,"2026-02-24",Need to implement People page frontend and backend migration on the On-prem product.,,0,"2026-02-25T20:31:21Z",,0.0,Ready to Test,,0.0,,0.0,
SP-266,Zceppa - Web VAPT,Sprint,sprint-1771310676523,General,45,Medium,In Progress,56.0,0.0,,,"2026-02-24",Started Zceppa WEB Assessment,,0,,"2026-02-24T09:56:01Z",0.0,,,0.0,,0.0,
SP-263,PlantNext PPT and Scope DOC prep - Kick off call,Sprint,sprint-1771310676523,Plantnxt,42,Medium,Done,0.5,0.17951389,,,"2026-02-24","Preparing for Kick off call 

On-boarding Plantnext - ISO27001 certification

call 3-4:00 pm",,0,"2026-02-24T10:00:06Z",,0.0,,,0.0,,0.0,
SP-261,KT,Sprint,sprint-1771310676523,Whizzc,41,Medium,Done,0.05,0.5406597,,,"2026-02-24",KT reg the Kickoff to sangeetha,,0,"2026-02-24T10:06:40Z",,0.0,,,0.0,,0.0,
SP-264,Call Preparation,Sprint,sprint-1771310676523,Fluid,41,Medium,Done,0.05,0.08541667,,,"2026-02-24",For next process to collect evidence,,0,"2026-02-24T10:06:44Z",,0.0,,,0.0,,0.0,
SP-255,Progress Call,Sprint,sprint-1771310676523,Vealthx,41,Medium,Done,0.1,0.7454514,,,"2026-02-23",Need to close the requirements by collecting over call,,0,"2026-02-24T10:06:50Z",,0.0,,,0.0,,0.0,
SP-268,MOM and scope statement creation for Plantnxt,Sprint,sprint-1771310676523,PlantNxt,42,Medium,Done,0.4,0.0,,,"2026-02-24",Crate MOM and scope statement for Plantnxt and verify with spoc and share to Client EOD,,0,"2026-02-24T13:31:46Z",,0.0,,,0.0,,0.0,
SP-272,Resolute Corp - Web - Sharesquare Retest,Sprint,sprint-1771310676523,General,45,High,Done,0.1,0.0,,,"2026-02-24",Resolute Corp - Web - Sharesquare Retest,,0,"2026-02-24T13:16:14Z",,0.0,,,0.0,,0.0,
SP-258,create assessment module,Sprint,sprint-1771825706501,Assessment -on_prem,23,High,Done,1.0,2.9744098,,,"2026-02-24",create assessment module,,0,"2026-02-26T12:44:56Z",,0.0,Ready to Test,,0.0,,0.0,
SP-260,BUG-036 - Integration field Issue,Sprint,sprint-1771825706501,Integration,22,Medium,Done,0.25,0.990625,,,"2026-02-24",Previously saved email id and passwords are being auto filled.,,0,"2026-02-25T04:56:54Z",,0.0,Ready to Test,,0.0,,0.0,
SP-276,Evidence Validation,Sprint,sprint-1771310676523,Vealthx,41,Medium,Done,0.1,0.10690972,,,"2026-02-25",Vealthx team shared few evidence needs to review and upload in WhizzC portal,,0,"2026-02-25T05:59:47Z",,0.0,,,0.0,,0.0,
SP-274,Resolute Corp - Network Mitigation Discussion Call,Sprint,sprint-1771310676523,Resolute Corp,45,High,Done,0.1,0.0,,,"2026-02-24",Connected with RC for Network VAPT Mitigation Query support. Meeting held for 51mins,,0,"2026-02-24T13:19:41Z",,0.0,,,0.0,,0.0,
SP-262,Mapping changes,Sprint,sprint-1771825706501,AI AUTO-MAPPING,25,Medium,Done,1.0,0.741043,,,"2026-02-24",Need to update mapping algorithm for indian based compliance,,0,"2026-02-24T13:20:19Z",,0.0003022486111111,Ready to Test,,0.0,,0.0,
SP-275,Daily Stand Up,Sprint,sprint-1771310676523,whizzC,41,Medium,Done,0.05,0.0,,,"2026-02-25",Attended daily stand up 10:00-10:25,,0,"2026-02-25T05:07:15Z",,0.0,,,0.0,,0.0,
SP-269,Implementation of Approval module design.,Sprint,sprint-1771825706501,Approval,18,High,Done,0.5,1.1036111,,,"2026-02-24",Implementation of Approval module design on the on-prem product.,,0,"2026-02-25T20:31:14Z",,0.0,Ready to Test,,0.0,,0.0,
SP-273,WIZ-781 : Bulk send for approval,Sprint,sprint-1771825706501,Policy,22,Medium,Done,0.5,0.18197916,,,"2026-02-24",Need to add a bulk button for send for approval,,0,"2026-02-25T05:57:21Z",,0.0,Ready to Test,,0.0,,0.0,
BUG-044,Acknowledgment mailing,Bug,,Policy,22,High,To Do,0.0,0.0,,,"2026-02-24","1. When the user selects the particular policy, the user is not able to send an acknowledgement mail for the particular user.","1. select the policy.
2. send for ack.",0,,,0.0,,,0.0,,0.0,
SP-279,Scope Documentation,Sprint,sprint-1771310676523,GSS TVL,41,Medium,Done,0.05,0.056805555,,,"2026-02-25",Needs to prepare a scope document and finalize with GSS team,,0,"2026-02-25T06:27:05Z",,0.0,,,0.0,,0.0,
SP-280,Evidence review,Sprint,sprint-1771310676523,GSS TVL,41,Medium,Done,0.05,0.057152778,,,"2026-02-25",Need to upload the evidence and approve,,0,"2026-02-25T06:56:01Z",,0.0,,,0.0,,0.0,
SP-277,WIZ-780 : Policy Re-Approval,Sprint,sprint-1771825706501,Policy,22,Medium,Done,0.0,0.35805556,,,"2026-02-25",Policy should be eligible for re-approval after editing,,0,"2026-02-25T08:00:53Z",,0.0,Ready to Test,,0.0,,0.0,
SP-288,Daily Standup,Sprint,sprint-1771310676523,Whizzc,41,Medium,Done,0.05,0.01795139,,,"2026-02-26",Connected with Chitra ma'am for day priority and task need to de done,,0,"2026-02-26T05:06:36Z",,0.0,,,0.0,,0.0,
SP-295,Artifact send for approval functionality implementation.,Sprint,sprint-1771825706501,Assessment,18,Medium,In Progress,0.5,0.0,,,"2026-02-26",Artifact send for approval functionality implementation.,,0,,"2026-02-26T08:35:24Z",0.0,,,0.0,,0.0,
SP-289,Evidence Collection,Sprint,sprint-1771310676523,WhizzC,41,Medium,Done,0.1,0.1053125,,,"2026-02-26",Connect with SPOC for pending evidence collection,,0,"2026-02-26T05:57:17Z",,0.0,,,0.0,,0.0,
SP-284,Progress Call,Sprint,sprint-1771310676523,GSS,41,Medium,Done,0.1,0.079479165,,,"2026-02-25",Collected the pending Evidence also validated over the call and approved,,0,"2026-02-25T11:56:12Z",,0.0,,,0.0,,0.0,
SP-296,Risk Assessment design and functionality migration.,Sprint,sprint-1771825706501,Risk Assessment,18,Medium,In Progress,1.0,0.0,,,"2026-02-26",Risk Assessment design and functionality migration.,,0,,"2026-02-26T08:37:20Z",0.0,,,0.0,,0.0,
SP-285,WIZ-820 : Policy Name Bug,Sprint,sprint-1771825706501,Policy,22,Medium,Done,0.5,0.089375,,,"2026-02-25",multiple policies can be created using same name by changing case and adding space,,0,"2026-02-25T12:50:55Z",,0.0,Ready to Test,,0.0,,0.0,
SP-278,Progress Call,Sprint,sprint-1771310676523,Vealthx,41,Medium,Done,0.1,0.05621528,,,"2026-02-25",Connect with SPOC to collect the pending evidence and rectify doubts.,,0,"2026-02-25T12:53:31Z",,0.0,,,0.0,,0.0,
SP-299,Design integration approach for TPRM module in current project,Sprint,sprint-1771825706501,TPRM,21,Medium,In Progress,0.5,0.0,,,"2026-02-27","Define how the TPRM module logic will be integrated into
the current project, including required changes,
dependencies, and flow alignment.",,0,,"2026-02-27T08:49:05Z",0.0,,,0.0,,0.0,
SP-282,DPDPA Draft Report,Additional,sprint-1771825655592,general,30,Medium,Done,0.1,0.3369097,,,"2026-02-25",DPDPA Draft Report redacted,,0,"2026-02-25T13:25:59Z",,0.0,Ready to Test,,0.0,,0.0,
SP-301,Verify TPRM module integration in current project,Sprint,sprint-1771825706501,TPRM,21,Medium,To Do,0.5,0.0,,,"2026-02-27","Verify the TPRM module functionality after integration
and ensure there are no regressions in the current project.",,0,,,0.0,,,0.0,,0.0,
SP-283,SEBI CSCRF Policies,Sprint,sprint-1771825655592,OnPrem Policy,30,Medium,Blocked,0.0,0.3858593,Once DPDPA and UIDAI Mapping Over need to work on this,"2026-02-26T04:54:16.394Z","2026-02-25",Work on SEBI CSCRF Policies,,0,,,0.0,,,0.0,,0.0,
SP-286,Evidence Validation,Sprint,sprint-1771310676523,Vealthx,41,Medium,Done,0.05,0.05607639,,,"2026-02-25",SPOC submitted few evidence need to upload and share the updated requirement sheet,,0,"2026-02-26T04:56:55Z",,0.0,,,0.0,,0.0,
SP-291,Approval module backend functionalites.,Sprint,sprint-1771825706501,Approval,18,Medium,In Progress,0.5,0.0,,,"2026-02-26",Approval module backend functionalites for the design we have added.,,0,,"2026-02-26T08:11:00Z",0.0,,,0.0,,0.0,
SP-292,Assessment page table creations and migrations.,Sprint,sprint-1771825706501,Assessment,18,High,In Progress,1.0,0.0,,,"2026-02-26",Assessment page table creations and migrations.,,0,,"2026-02-26T08:11:46Z",0.0,,,0.0,,0.0,
SP-293,training module design creation,Sprint,sprint-1771825706501,Training module on-prem,23,High,Done,1.0,0.7677778,,,"2026-02-26",To implement the training module design creation,,0,"2026-02-27T06:21:08Z",,0.0,Ready to Test,,0.0,,0.0,
SP-294,Assessmnet requirement and artifact list implemmentation.,Sprint,sprint-1771825706501,Assessment,18,High,In Progress,0.5,0.0,,,"2026-02-26",Assessmnet requirement and artifact list implemmentation.,,0,,"2026-02-26T08:34:13Z",0.0,,,0.0,,0.0,
SP-304,Add training profile and edit training profile,Sprint,sprint-1771825706501,Training module on-prem,23,High,Done,1.0,0.7620486,,,"2026-02-27",to implement the creation of training and update the training profiles,,0,"2026-02-27T13:19:29Z",,0.0,Ready to Test,,0.0,,0.0,
SP-287,DPDPA - On Prem mapping,Sprint,sprint-1771825655592,Assessment,30,High,In Progress,0.0,0.51390034,,,"2026-02-26",Work on DPDPA Mapping for On Prem ,,0,,"2026-02-27T11:44:51Z",1.3438945616666667,,,0.0,,0.0,
SP-300,Implement TPRM module flow in current project,Sprint,sprint-1771825706501,TPRM,21,Medium,To Do,1.0,0.0,,,"2026-02-27","Implement the TPRM module flow in the current project
based on the finalized integration approach,
ensuring compatibility with existing modules.",,0,,,0.0,,,0.0,,0.0,
SP-297,SEBI Sample Evidence (For Demo),Sprint,sprint-1771825655592,General,30,High,Done,0.0,1.3421875,,,"2026-02-26",Need to work on sample evidence for sebi ,,0,"2026-02-27T11:44:41Z",,0.0,Ready to Test,,0.0,,0.0,
SP-302,Evidence Collection,Sprint,sprint-1771310676523,Vealthx,41,Medium,To Do,0.1,0.0,,,"2026-02-27",Connected with SPOC for pending evidence,,0,,,0.0,,,0.0,,0.0,
SP-281,SOA KT,Sprint,sprint-1771310676523,WhizzC,41,Medium,Done,0.05,0.12701389,,,"2026-02-25",Taken SOA KT from Narren,,0,"2026-02-27T05:57:04Z",,0.0,,,0.0,,0.0,
SP-303,Evidence collection,Sprint,sprint-1771310676523,GSS,41,Medium,To Do,0.1,0.0,,,"2026-02-27",Connected with SPOC to collect the remaining requirements,,0,,,0.0,,,0.0,,0.0,
SP-290,WIZ-753 : Adding comment box,Sprint,sprint-1771825706501,Approvals,22,High,Done,0.6,0.9503125,,,"2026-02-26",Adding comment box for policy approve rework,,0,"2026-02-27T06:39:54Z",,0.0,Ready to Test,,0.0,,0.0,
